Domain,Domain,Page,Count
fa.m.s,fa.m.s,حافظ_(غزلیات)/زلف_بر_باد_مده_تا_ندهی_بر_بادم,14
fa.m.s,fa.m.s,غزل‌های_فرخی_یزدی,14
fa.m.s,fa.m.s,قانون_اساسی_جمهوری_اسلامی_ایران,14
fa.m.s,fa.m.s,حافظ_(غزلیات)/سال‌ها_دل_طلب_جام_جم_از_ما_می‌کرد,13
fa.m.s,fa.m.s,حافظ_(غزلیات)/ما_ز_یاران_چشم_یاری_داشتیم,13
fa.m.s,fa.m.s,دیوان_حافظ/الا_یا_ایها_الساقی_ادر_کاسا_و_ناولها,13
fa.m.s,fa.m.s,سعدی_(باب_اول_در_عدل_و_تدبیر_و_رای)/چنان_قحط_شد_سالی_اندر_دمشق,13
fa.m.s,fa.m.s,دیوان_شمس/آب_زنید_راه_را_هین_که_نگار_می‌رسد,12
fa.m.s,fa.m.s,رباعیات_خیام,12
fa.m.s,fa.m.s,قانون_مربوط_به_اصلاحات_اراضی,12
fa.m.s,fa.m.s,پروین_اعتصامی_(مثنویات_و_تمثیلات_و_مقطعات)/محتسب،_مستی_به_ره_دید_و_گریبانش_گرفت,12
fa.m.s,fa.m.s,ایمان_بیاوریم_به_آغاز_فصل_سرد/ایمان_بیاوریم_به_آغاز_فصل_سرد,11
fa.m.s,fa.m.s,حافظ_(غزلیات)/دوش_دیدم_که_ملایک_در_میخانه_زدند,11
fa.m.s,fa.m.s,حافظ_(غزلیات)/نفس_باد_صبا_مشک_فشان_خواهد_شد,11
fa.m.voy,fa.m.voy,فهرست_شهرهای_ایران,30
fa.m.voy,fa.m.voy,صفحهٔ_اصلی,18
fa.m.voy,fa.m.voy,سگس_کوس_بد,16
fa.m.voy,fa.m.voy,ویژه:جستجو,9
fa.m.voy,fa.m.voy,استان_آذربایجان_شرقی,6
fa.m.voy,fa.m.voy,عبارت‌نامه:کردی,6
fa.m.voy,fa.m.voy,اربیل,5
fa.m.voy,fa.m.voy,اوگاندا,5
fa.m.voy,fa.m.voy,فهرست_شهرهای_ترکیه,5
fa.m.voy,fa.m.voy,استان_خوزستان,4
fa.m.voy,fa.m.voy,تهران,4
fa.m.voy,fa.m.voy,سگس,4
fa.m.voy,fa.m.voy,فهرست_شهرهای_افغانستان,4
fa.m.voy,fa.m.voy,پارک_ملی_بند_امیر,4
fa.m.voy,fa.m.voy,شهرستان_گناباد,4
fa.m.voy,fa.m.voy,آفریقا,3
fa.m.voy,fa.m.voy,استان_آذربایجان_غربی,3
fa.m.voy,fa.m.voy,استان_فارس,3
fa.m.voy,fa.m.voy,برن,3
fa.m.voy,fa.m.voy,هرات,3
fa.m.voy,fa.m.voy,قائن,3
fa.m.voy,fa.m.voy,شهرستان_ازنا,3
fa.m.voy,fa.m.voy,آسمان_آباد,2
fa.m.voy,fa.m.voy,استان_خراسان_رضوی,2
fa.m.voy,fa.m.voy,داکوتای_شمالی,2
fa.n,fa.n,صفحهٔ_اصلی,4
fa.n,fa.n,درگاه:ایالات_متحده_آمریکا,1
fa.n,fa.n,رده:مالت,1
fa.n,fa.n,ویکی‌خبر:خبر_فوری,1
fa.n,fa.n,رده:هند,1
fa.n,fa.n,رده:سودان,1
fa.n,fa.n,درگاه:اتحادیه_اروپا,1
fa.n,fa.n,خبر_مرگ_شیمون_پرز_رئیس_جمهوری_سابق_دولت_اسرائیل_تایید_شد.,1
fa.n,fa.n,ایران_بشقاب_پرنده_ساخت,1
fa.n,fa.n,رده:فیلم_و_سینما,1
fa.n,fa.n,راهنما:اعتبار_صفحه,1
fa.n,fa.n,ویکی‌خبر:راهنمای_محتوا,1
fa.n,fa.n,رده:۱۲_اکتبر,1
fa.n,fa.n,رده:سیا,1
fa.n,fa.n,رده:تگزاس,1
fa.n,fa.n,رده:باراک_اوباما,1
fa.n,fa.n,رده:ایالات_متحده_آمریکا,1
fa.n,fa.n,کنسرت_گروه_موسیقی_شیلر_برای_نخستین_بار_در_تهران_برگزار_می‌شود.,1
fa.q,fa.q,ضرب‌المثل‌های_انگلیسی,12
fa.q,fa.q,اسپانیا,10
fa.q,fa.q,صفحهٔ_اصلی,7
fa.q,fa.q,محمدرضا_پهلوی,4
fa.q,fa.q,آرتور_شوپنهاور,2
fa.q,fa.q,استقلال،_آزادی،_جمهوری_اسلامی,2
fa.q,fa.q,اکوادور,2
fa.q,fa.q,توماس_کوهن,2
fa.q,fa.q,سعدی,2
fa.q,fa.q,ضرب‌المثل‌های_آذربایجانی,2
fa.q,fa.q,ضرب‌المثل‌های_فارسی,2
fa.q,fa.q,عشق‌های_خنده‌دار,2
fa.q,fa.q,منشور_حقوق_شهروندی_ایران,2
fa.q,fa.q,ضرب‌المثل‌های_عربی,2
fa.q,fa.q,وارن_بنیس,2
fa.q,fa.q,کاترین_پاندر,2
fa.q,fa.q,آب,1
fa.q,fa.q,آزادی,1
fa.q,fa.q,آلکساندر_سولژنیتسین,1
fa.q,fa.q,آمریکا_در_سخنان_سید_علی_خامنه‌ای,1
fa.q,fa.q,ابوطیب_متنبی,1
fa.q,fa.q,اتیوپی,1
fa.q,fa.q,ارباب_حلقه‌ها,1
fa.q,fa.q,بحث_کاربر:AbiMahtabi,1
fa.q,fa.q,بی‌نوایان,1
fa.s,fa.s,ویژه:جستجو,21
fa.s,fa.s,دیوان_حافظ/فهرست_غزلیات,13
fa.s,fa.s,صفحهٔ_اصلی,10
fa.s,fa.s,ترجمه_قرآن_(قمشه‌ای),8
fa.s,fa.s,حافظ_(غزلیات)/یوسف_گم_گشته_بازآید_به_کنعان_غم_مخور,8
fa.s,fa.s,قانون_اساسی_جمهوری_اسلامی_ایران,6
fa.s,fa.s,لاهوتی_(غزلیات)/مرحبا_دل!,6
fa.s,fa.s,مثنوی_معنوی/داستان_آن_کنیزک_کی_با_خر_خاتون,6
fa.s,fa.s,ترجمه_قرآن_(قمشه‌ای)/بقره,5
fa.s,fa.s,حکایت‌های_عبید_زاکانی,5
fa.s,fa.s,آئین_نامه_بستر_و_حریم,4
fa.s,fa.s,بحث_کاربر:دن_کیشوت,4
fa.s,fa.s,دیوان_بیدل_دهلوی/۳,4
fa.s,fa.s,دیوان_شمس_(غزلیات),4
fa.s,fa.s,انجیل_برنابا,3
fa.s,fa.s,ترجمه_قرآن_(قمشه‌ای)/احزاب,3
fa.s,fa.s,حافظ_(غزلیات)/عیب_رندان_مکن_ای_زاهد_پاکیزه_سرشت,3
fa.s,fa.s,دیوان_حافظ/اگر_آن_ترک_شیرازی_به_دست_آرد_دل_ما_را,3
fa.s,fa.s,دیوان_شمس/آب_زنید_راه_را_هین_که_نگار_می‌رسد,3
fa.s,fa.s,دیوان_شمس/بنمای_رخ_که_باغ_و_گلستانم_آرزوست,3
fa.s,fa.s,دیوان_شمس/بی_گاه_شد_بی‌گاه_شد_خورشید_اندر_چاه_شد,3
fa.s,fa.s,دیوان_شمس/مرده_بدم_زنده_شدم_گریه_بدم_خنده_شدم,3
fa.s,fa.s,سنگ‌نبشته‌ها,3
fa.s,fa.s,شیخ_بهائی_(مخمس)/تاکی_به_تمنای_وصال_تو_یگانه,3
fa.s,fa.s,قانون_اساسی_سابق_جمهوری_اسلامی_ایران_(پیش_از_بازنگری_1368),3
fa.voy,fa.voy,صفحهٔ_اصلی,20
fa.voy,fa.voy,کانادا,7
fa.voy,fa.voy,اوزاکا,6
fa.voy,fa.voy,فهرست_شهرهای_ایران,6
fa.voy,fa.voy,آسیای_مرکزی,3
fa.voy,fa.voy,اربیل,3
fa.voy,fa.voy,تاج_محل,3
fa.voy,fa.voy,اروپا,2
fa.voy,fa.voy,اقیانوسیه,2
fa.voy,fa.voy,اهواز,2
fa.voy,fa.voy,اکوادور,2
fa.voy,fa.voy,بیرجند,2
fa.voy,fa.voy,ناگورنو_قره‌باغ,2
fa.voy,fa.voy,ویکی‌سفر:تماس_با_ما,2
fa.voy,fa.voy,کاتالونیا,2
fa.voy,fa.voy,آسیا,1
fa.voy,fa.voy,آفریقا,1
fa.voy,fa.voy,آمریکای_جنوبی,1
fa.voy,fa.voy,آمریکای_شمالی,1
fa.voy,fa.voy,آناند,1
fa.voy,fa.voy,آگرا,1
fa.voy,fa.voy,اتاوا,1
fa.voy,fa.voy,استان_خوزستان,1
fa.voy,fa.voy,استانبول,1
fa.voy,fa.voy,استان‌های_اطلسی_(کانادا),1
ff,ff,Hello_jaɓɓorgo,41
ff,ff,Japan,2
ff,ff,Pari,2
ff,ff,Alqur'aana,1
ff,ff,Carl_Friedrich_Gauss,1
ff,ff,Catégorie:Leydi,1
ff,ff,Catégorie:Taariika,1
ff,ff,Catégorie:User_kn,1
ff,ff,Kartal_Nelaaɗo_Muhammadu_(yo_O_his),1
ff,ff,London,1
ff,ff,Nelaaɗo_Muhammadu,1
ff,ff,Senegaal,1
ff,ff,Utilisateur:TonyBallioni,1
ff,ff,Utilisateur:Tulsibot,1
ff,ff,Wikipedia:Accueil,1
ff,ff,Wikipedia:Accueil/archive,1
ff,ff,Yunan,1
ff,ff,Dowlaaji_Dentuɗi,1
ff,ff,Duungal,1
ff,ff,Egilis_Haqiiqaajo_mo_Iisaa_Almasiihu,1
ff,ff,Faransi,1
ff,ff,Faransinkoore,1
ff,ff,Finland,1
ff,ff,Fulfulde,1
ff,ff,Michael_Jackson,1
ff.m,ff.m,Ngaluuji_leydi,3
ff.m,ff.m,Alqur'aana,1
ff.m,ff.m,Gine,1
ff.m,ff.m,Benen,1
ff.m,ff.m,Hello_jaɓɓorgo,1
ff.m,ff.m,Maanditorde,1
ff.m,ff.m,Faransi,1
ff.m,ff.m,Mujdahir,1
fi,fi,Wikipedia:Etusivu,1034
fi,fi,Luottoluokitus,311
fi,fi,Toiminnot:Haku,168
fi,fi,Carles_Puigdemont,162
fi,fi,Raül_Romeva,162
fi,fi,Ilja_Janitskin,79
fi,fi,Internet_media_type,61
fi,fi,Toiminnot:Tuoreet_muutokset,57
fi,fi,Unkarin_vallankumous,57
fi,fi,Creed_II,48
fi,fi,99942_Apophis,44
fi,fi,Dublin_City_University,37
fi,fi,National_Australia_Bank,37
fi,fi,Robert_Schumann,37
fi,fi,First_Solar,36
fi,fi,Gartner,34
fi,fi,8._helmikuuta,33
fi,fi,Batman_v_Superman:_Dawn_of_Justice,31
fi,fi,21_Jump_Street,28
fi,fi,Annabelle:_Creation,26
fi,fi,Aortta,25
fi,fi,Land_of_the_Lost,25
fi,fi,Marjo_Leinonen,25
fi,fi,Honey_2,24
fi,fi,Dirty_Grandpa,23
fi.b,fi.b,Wikikirjasto:Etusivu,8
fi.b,fi.b,Koristehampun_kasvatusopas/Sisäkasvatus,4
fi.b,fi.b,YouTubesta_lataaminen,3
fi.b,fi.b,Sukupuolenkorjausprosessi_Suomessa,2
fi.b,fi.b,Intialaiset_puolustukset,2
fi.b,fi.b,Samsung_Galaxy_Xcover_2/ylimääräiset_sovellukset,2
fi.b,fi.b,Shakkiaapinen/Avaus,2
fi.b,fi.b,Toiminnot:Tuoreet_muutokset,2
fi.b,fi.b,Elokuvaopas/Yhden_ja_kahden_tähden_elokuvat,1
fi.b,fi.b,Fysiikan_oppikirja/Suppea_suhteellisuusteoria,1
fi.b,fi.b,Fysiikan_oppikirja/Sähkö,1
fi.b,fi.b,Keittokirja/Talkkunahyve,1
fi.b,fi.b,Korttipelit/Viisisataa,1
fi.b,fi.b,Luokka:Roskaa,1
fi.b,fi.b,Luokka:User_en,1
fi.b,fi.b,Luokka:Wikikirjaston_ylläpito,1
fi.b,fi.b,"Matematiikka/Desimaali-,_murto-_ja_prosenttilukujen_suhde",1
fi.b,fi.b,Matematiikka/Pinta-ala,1
fi.b,fi.b,Opiskelutaitojen_käsikirja/Miten_tehdään_oppimispäiväkirja?,1
fi.b,fi.b,Polkupyörän_huolto_ja_korjaus,1
fi.b,fi.b,Puolan_kieli,1
fi.b,fi.b,Python_3/if-lause,1
fi.b,fi.b,Radiotaajuuskirja/citizen's_band_-radio,1
fi.b,fi.b,Ruotsin_kieli/Substantiivien_taivutus,1
fi.b,fi.b,Saksan_kieli/Kielioppi,1
fi.d,fi.d,Wikisanakirja:Etusivu,35
fi.d,fi.d,Luokka:Suomen_sanat,34
fi.d,fi.d,Luokka:Suomen_kielen_sukunimet,24
fi.d,fi.d,Toiminnot:Tuoreet_muutokset,13
fi.d,fi.d,Keskustelu_Wikisanakirjasta:Etusivu,8
fi.d,fi.d,Luokka:Suomen_kielen_lainasanat,8
fi.d,fi.d,Wikisanakirja:Kahvihuone,8
fi.d,fi.d,Toiminnot:Haku,7
fi.d,fi.d,denial,6
fi.d,fi.d,sivistyssana,6
fi.d,fi.d,Hades,5
fi.d,fi.d,harrow,5
fi.d,fi.d,Hiina_Rahvavabariik,4
fi.d,fi.d,harrows,4
fi.d,fi.d,Keskustelu:avata,3
fi.d,fi.d,Luokka:Suomen_kielen_lainat_lähisukukielistä,3
fi.d,fi.d,denier,3
fi.d,fi.d,piisata,3
fi.d,fi.d,avata,3
fi.d,fi.d,infamy,3
fi.d,fi.d,west,3
fi.d,fi.d,Etusivu,2
fi.d,fi.d,Liite:Suomen_sanojen_taivutustyypit,2
fi.d,fi.d,deniers,2
fi.d,fi.d,epikriisi,2
fi.m,fi.m,Wikipedia:Etusivu,681
fi.m,fi.m,Ilja_Janitskin,219
fi.m,fi.m,Aortta,175
fi.m,fi.m,Englantilainen_potilas,73
fi.m,fi.m,MV-media,70
fi.m,fi.m,Wuhanin_koronavirus,65
fi.m,fi.m,-,53
fi.m,fi.m,Olli_Lindholm,51
fi.m,fi.m,Toiminnot:Haku,48
fi.m,fi.m,Muurahaiskävyt,39
fi.m,fi.m,Freddie_Mercury,35
fi.m,fi.m,Luettelo_hätäkeskuksen_tehtäväluokista,35
fi.m,fi.m,Jussi_Ahde,33
fi.m,fi.m,Samurai,33
fi.m,fi.m,Tiedosto:Giulio_Clovio_El_Greco_detalle1.jpg,33
fi.m,fi.m,Pablo_Escobar,29
fi.m,fi.m,Antti_Tuisku,28
fi.m,fi.m,Aortan_laajentuma,28
fi.m,fi.m,Juliet_Jonesin_Sydän,28
fi.m,fi.m,Eurojackpot,26
fi.m,fi.m,Marjo_Leinonen,26
fi.m,fi.m,Oidipuskompleksi,26
fi.m,fi.m,Pernilla_Wahlgren,26
fi.m,fi.m,Kilpailukykysopimus,25
fi.m,fi.m,Suomi,24
fi.m.b,fi.m.b,Koristehampun_kasvatusopas/Sisäkasvatus,11
fi.m.b,fi.m.b,YouTubesta_lataaminen,6
fi.m.b,fi.m.b,Matematiikka/Massa,4
fi.m.b,fi.m.b,Vitsikirja/Pikku-Kalle,3
fi.m.b,fi.m.b,Korttipelit/Viisisataa,3
fi.m.b,fi.m.b,Ruotsin_kieli/Epäsäännölliset_verbit,2
fi.m.b,fi.m.b,Ruotsin_kieli/Prepositiot,2
fi.m.b,fi.m.b,"Vitsikirja/Suomalainen,_ruotsalainen_ja_norjalainen",2
fi.m.b,fi.m.b,Wikijunior_Suomen_historia/Jääkausi,2
fi.m.b,fi.m.b,Mukkulan_lukio,2
fi.m.b,fi.m.b,Fysiikan_oppikirja/Mekaniikan_peruslait,2
fi.m.b,fi.m.b,Venäjän_kieli/Aakkoset,2
fi.m.b,fi.m.b,Englannin_kieli/Pronominit,1
fi.m.b,fi.m.b,Juhlakirja/Uskonnottomat_hautajaiset,1
fi.m.b,fi.m.b,Korttipelit/Tikki,1
fi.m.b,fi.m.b,Matematiikka/Pinta-ala,1
fi.m.b,fi.m.b,Orgaaninen_kemia/Funktionaaliset_ryhmät/Aromaattiset_hiilivedyt,1
fi.m.b,fi.m.b,Psykologia,1
fi.m.b,fi.m.b,Psykologia/Koulukunnat_ja_suuntaukset,1
fi.m.b,fi.m.b,Radiotaajuuskirja/LV_241,1
fi.m.b,fi.m.b,Radiotaajuuskirja/PMR446-radio,1
fi.m.b,fi.m.b,Shakkitermit/Linnoitus,1
fi.m.b,fi.m.b,Wikijunior_Leikkikirja/Kuurupiilo,1
fi.m.b,fi.m.b,Wikikirjasto:Etusivu,1
fi.m.b,fi.m.b,Yleinen_kemia/Atomi,1
fi.m.d,fi.m.d,Luokka:Suomen_kielen_adjektiivit,37
fi.m.d,fi.m.d,Wikisanakirja:Etusivu,14
fi.m.d,fi.m.d,Toiminnot:Haku,12
fi.m.d,fi.m.d,Luokka:Suomen_kielen_naisten_etunimet,10
fi.m.d,fi.m.d,-,9
fi.m.d,fi.m.d,día,4
fi.m.d,fi.m.d,sylitanssi,4
fi.m.d,fi.m.d,Liite:Suomen_sanojen_taivutustyypit,4
fi.m.d,fi.m.d,alkoholiprosentti,4
fi.m.d,fi.m.d,Luokka:Englannin_kielen_naisten_etunimet,3
fi.m.d,fi.m.d,Luokka:Englannin_kielen_sukunimet,3
fi.m.d,fi.m.d,Luokka:Ruotsin_kielen_miesten_etunimet,3
fi.m.d,fi.m.d,eksklusiivinen,3
fi.m.d,fi.m.d,joviaali,3
fi.m.d,fi.m.d,pedantti,3
fi.m.d,fi.m.d,Luokka:Suomen_kielen_sukunimet,3
fi.m.d,fi.m.d,CEO,2
fi.m.d,fi.m.d,Fernsehen,2
fi.m.d,fi.m.d,Godspeed,2
fi.m.d,fi.m.d,Liite:Verbitaivutus/saksa/sehen,2
fi.m.d,fi.m.d,Luokka:Suomen_sanat,2
fi.m.d,fi.m.d,MILF,2
fi.m.d,fi.m.d,Mol,2
fi.m.d,fi.m.d,aataminomena,2
fi.m.d,fi.m.d,aristokraatti,2
fi.m.n,fi.m.n,Korkein_oikeus_kumosi_Berlusconin_syytelain,1
fi.m.q,fi.m.q,Suomalaisia_sananlaskuja,3
fi.m.q,fi.m.q,Josif_Stalin,2
fi.m.q,fi.m.q,Kiinalaisia_sananlaskuja,2
fi.m.q,fi.m.q,Latinankielisiä_sananlaskuja,2
fi.m.q,fi.m.q,Mika_Waltari,2
fi.m.q,fi.m.q,Pirkanmaalaisia_sananlaskuja,2
fi.m.q,fi.m.q,Sananmuunnoksia,2
fi.m.q,fi.m.q,Anteeksianto,1
fi.m.q,fi.m.q,Eteläpohjalaisia_sananlaskuja,1
fi.m.q,fi.m.q,Harri_Holkeri,1
fi.m.q,fi.m.q,Ilja_Janitskin,1
fi.m.q,fi.m.q,Jean_Sibelius,1
fi.m.q,fi.m.q,Jussi_Halla-aho,1
fi.m.q,fi.m.q,Keskustelu:Suomalaisia_sananlaskuja,1
fi.m.q,fi.m.q,Mark_Twain,1
fi.m.q,fi.m.q,Naiset,1
fi.m.q,fi.m.q,Puu,1
fi.m.q,fi.m.q,Risto_Rekola,1
fi.m.q,fi.m.q,Runo,1
fi.m.q,fi.m.q,Seppo_Räty,1
fi.m.q,fi.m.q,Vittu,1
fi.m.q,fi.m.q,Lappilaisia_sananlaskuja,1
fi.m.q,fi.m.q,Pentti_Linkola,1
fi.m.q,fi.m.q,Puritaanisuus,1
fi.m.q,fi.m.q,Susi,1
fi.m.s,fi.m.s,Hyvä_on_hiihtäjän_hiihdellä,4
fi.m.s,fi.m.s,Mökin_laittaja,3
fi.m.s,fi.m.s,Vala_(laulu),3
fi.m.s,fi.m.s,Johan_Ludvig_Runeberg,2
fi.m.s,fi.m.s,Kielivoimistelua,2
fi.m.s,fi.m.s,"Nuku,_nuku_nurmilintu",2
fi.m.s,fi.m.s,Pohjolan_raatajien_juhlalaulu,2
fi.m.s,fi.m.s,Ainoa_hetki,1
fi.m.s,fi.m.s,Uskollinen,1
fi.m.s,fi.m.s,Otavan_kirjasto,1
fi.m.s,fi.m.s,Maamme_kirja:_126._Hemming_piispa,1
fi.m.s,fi.m.s,Vänrikki_Stoolin_tarinat,1
fi.m.s,fi.m.s,Vieraisilla,1
fi.m.s,fi.m.s,Oolannin_sota,1
fi.m.s,fi.m.s,Teekkarihymni,1
fi.m.s,fi.m.s,Seitsemän_veljestä:_Toinen_luku,1
fi.m.s,fi.m.s,Asetus_Savonlinnan_hiippakunnan_piispanistuimen_siirtämisestä_Viipurin_kaupunkiin_ja_hiippakunnan_nimen_muuttamisesta_Viipurin_hiippakunnaksi,1
fi.m.s,fi.m.s,Oi_taivaan_kirkkautta,1
fi.m.s,fi.m.s,Miten_hävisivät_Soneran_miljardit,1
fi.m.s,fi.m.s,Lapsuuden_ystävälle,1
fi.m.s,fi.m.s,Tiedosto:Red_Lion_with_Sun.svg,1
fi.m.v,fi.m.v,Etusivu,3
fi.m.v,fi.m.v,Suunnittelun_tutkimus,1
fi.m.voy,fi.m.voy,Etelämanner,4
fi.m.voy,fi.m.voy,Etelänapa,1
fi.m.voy,fi.m.voy,Vatikaani,1
fi.m.voy,fi.m.voy,Niamey,1
fi.n,fi.n,Wikiuutiset:Etusivu,8
fi.n,fi.n,Etusivu,2
fi.n,fi.n,Luokka:Ecuador,2
fi.n,fi.n,Wikiuutiset:Tietoja,2
fi.n,fi.n,Luokka:Wikiuutisten_ylläpito,1
fi.n,fi.n,Luokka:Yhdysvallat,1
fi.n,fi.n,Wikiuutiset:Teemasivut,1
fi.n,fi.n,Ensimmäinen_kuva_mustasta_aukosta_julkistettiin,1
fi.n,fi.n,Luokka:Azerbaidžan,1
fi.n,fi.n,Luokka:Elokuvat,1
fi.n,fi.n,Luokka:Italia,1
fi.n,fi.n,Luokka:Kazakstan,1
fi.n,fi.n,Luokka:Tadžikistan,1
fi.n,fi.n,Luokka:Turkki,1
fi.n,fi.n,Terveydenhuoltouudistus_palaa_edustajainhuoneeseen,1
fi.q,fi.q,Etusivu,10
fi.q,fi.q,Jussi_Halla-aho,3
fi.q,fi.q,Sananmuunnoksia,2
fi.q,fi.q,Suomalaisia_sananlaskuja,2
fi.q,fi.q,David_Bowie,2
fi.q,fi.q,Kiinalaisia_sananlaskuja,1
fi.q,fi.q,Luettelo_sananlaskuista,1
fi.q,fi.q,Luokka:Tarkkailuluokat,1
fi.q,fi.q,Vanhemmat,1
fi.q,fi.q,Vesi,1
fi.q,fi.q,Zen-sananlaskuja,1
fi.q,fi.q,Anne_Roe,1
fi.q,fi.q,Cole_Porter,1
fi.q,fi.q,Elokuva,1
fi.q,fi.q,Henrik_Ibsen,1
fi.q,fi.q,Johanna_Sinisalo,1
fi.q,fi.q,Luokka:Elokuvat,1
fi.q,fi.q,Luokka:Yhdysvaltalaiset_runoilijat,1
fi.q,fi.q,Ohje:Sitaattien_merkitseminen,1
fi.q,fi.q,Risto_Nieminen,1
fi.q,fi.q,Robert_Louis_Stevenson,1
fi.q,fi.q,Wikisitaatit:Kahvihuone,1
fi.q,fi.q,Wikisitaatit:Tietoja,1
fi.q,fi.q,Franklin_D._Roosevelt,1
fi.q,fi.q,Ida_Aalberg,1
fi.s,fi.s,Etusivu,7
fi.s,fi.s,Kuka_kukin_oli:_H,4
fi.s,fi.s,Johan_Ludvig_Runeberg,3
fi.s,fi.s,Ateenalaisten_laulu_(1933),1
fi.s,fi.s,Kirjallisuusluettelot_yleisten_kirjastojen_luokitusjärjestelmän_mukaan,1
fi.s,fi.s,Kuka_kukin_oli:_Lyhennyksiä_ja_lyhenteitä,1
fi.s,fi.s,Körö_körö_kirkkoon,1
fi.s,fi.s,Luokka:1904,1
fi.s,fi.s,Luokka:Arkistoidut_poistokeskustelut,1
fi.s,fi.s,Luokka:Wikiaineiston_ylläpito,1
fi.s,fi.s,Seitsemän_veljestä,1
fi.s,fi.s,Seitsemän_veljestä:_Kymmenes_luku,1
fi.s,fi.s,Seitsemän_veljestä:_Neljästoista_luku,1
fi.s,fi.s,Vänrikki_Stoolin_tarinat,1
fi.s,fi.s,Juhani_Siljo,1
fi.s,fi.s,Kuka_kukin_oli:_C,1
fi.s,fi.s,Kuka_kukin_oli:_S,1
fi.s,fi.s,Mitenkä_elävien_kuvien_teattereissa_näyteltäviä_kappaleita_kirjoitetaan_ja_mitenkä_ne_kankaalle_kiinnitetään_eli_filmataan,1
fi.s,fi.s,Romanttinen_kirjallisuus,1
fi.s,fi.s,Suomenkielisten_kirjojen_luettelo_8,1
fi.s,fi.s,Aatos_(Avellan),1
fi.s,fi.s,Alphonse_de_Lamartine,1
fi.s,fi.s,Elo_ja_Kuolo,1
fi.s,fi.s,Epäilevä,1
fi.s,fi.s,Hauta_Perhossa,1
fi.v,fi.v,Etusivu,9
fi.v,fi.v,Kurssi-ideoita,6
fi.v,fi.v,Avointen_ja_ilmaisten_oppiresurssien_tekokurssi,3
fi.v,fi.v,Wikiopisto:Kahvihuone,3
fi.v,fi.v,Keskustelu:Etusivu,2
fi.v,fi.v,Keskustelu_käyttäjästä:-revi,2
fi.v,fi.v,Keskustelu_käyttäjästä:Hym411,2
fi.v,fi.v,Käyttäjä:CommonsDelinker,1
fi.v,fi.v,Luokka:Tarkkailuluokat,1
fi.v,fi.v,Luokka:Wikiopiston_ylläpito,1
fi.v,fi.v,Mediakasvatus_ja_uudet_lukutaidot/Syksyn_2010_kurssi/Uudet_lukutaidot,1
fi.v,fi.v,RAID,1
fi.v,fi.v,Väylät,1
fi.v,fi.v,Wikiopisto:Ylläpitäjät,1
fi.v,fi.v,New_Methods_of_Assessment/Group_work_on_chosen_technology3,1
fi.voy,fi.voy,Etusivu,13
fi.voy,fi.voy,Aasia,2
fi.voy,fi.voy,Katalonia,2
fi.voy,fi.voy,Wikimatkat:Tietoja,2
fi.voy,fi.voy,Ecuador,2
fi.voy,fi.voy,Afrikka,1
fi.voy,fi.voy,Amman,1
fi.voy,fi.voy,Englannin_matkasanakirja,1
fi.voy,fi.voy,Espanjan_matkasanakirja,1
fi.voy,fi.voy,Etelä-Amerikka,1
fi.voy,fi.voy,Etelä-Korea,1
fi.voy,fi.voy,Etelämanner,1
fi.voy,fi.voy,Eurooppa,1
fi.voy,fi.voy,Iberia,1
fi.voy,fi.voy,Italian_matkasanakirja,1
fi.voy,fi.voy,Japanin_matkasanakirja,1
fi.voy,fi.voy,Keski-Aasia,1
fi.voy,fi.voy,Keskustelu:Etusivu,1
fi.voy,fi.voy,Kreikan_matkasanakirja,1
fi.voy,fi.voy,Käyttäjä:Kulmalukko,1
fi.voy,fi.voy,Käyttäjä:MF-Warburg,1
fi.voy,fi.voy,Käyttäjä:Pxos,1
fi.voy,fi.voy,Käyttäjä:StrynBot,1
fi.voy,fi.voy,Käyttäjä:ויקיג'אנקי,1
fi.voy,fi.voy,Luokka:Kypros,1
fiu-vro,fiu-vro,Pääleht,50
fiu-vro,fiu-vro,Ecuador,8
fiu-vro,fiu-vro,Raadio,8
fiu-vro,fiu-vro,Oppus:Abi,7
fiu-vro,fiu-vro,Dublin,7
fiu-vro,fiu-vro,Anastacia,6
fiu-vro,fiu-vro,Televiisor,5
fiu-vro,fiu-vro,Film,5
fiu-vro,fiu-vro,Inglüse_kiil,4
fiu-vro,fiu-vro,Inemiseõigusõq,3
fiu-vro,fiu-vro,Wikipedia:Hoiatuisi,3
fiu-vro,fiu-vro,Microsoft_Windows,3
fiu-vro,fiu-vro,Tallituslehekülg:Minu_aruteluleht,3
fiu-vro,fiu-vro,Tallituslehekülg:Minu_kaastöö,3
fiu-vro,fiu-vro,Tallituslehekülg:Viimased_muudatused,3
fiu-vro,fiu-vro,Wikipedia:Arotusõtarõ,3
fiu-vro,fiu-vro,Wikipedia:Miä_sünnüs,3
fiu-vro,fiu-vro,Wikipedia:Pääteedüs,3
fiu-vro,fiu-vro,Wikipedia:Üledseq_hoiatusõq,3
fiu-vro,fiu-vro,Jaapan,2
fiu-vro,fiu-vro,Mississippi_jõgi,2
fiu-vro,fiu-vro,Muusiga,2
fiu-vro,fiu-vro,Pariis,2
fiu-vro,fiu-vro,Poliitiga,2
fiu-vro,fiu-vro,Vikipeediä,2
fiu-vro.m,fiu-vro.m,Raadio,4
fiu-vro.m,fiu-vro.m,Pääleht,3
fiu-vro.m,fiu-vro.m,Kuninganna_Victoria,2
